Y_GeneName	Y_transcriptName	X_GeneName	X_transcriptName	startX	scaffY	startY	pos_new	invert	strata	strata_low	strata_uppp	chr.x	min.x	max.x	strand.x	gene_RPM.x	SBGE.x	sRNA24_exp.x	chr.y	min.y	max.y	strand.y	gene_RPM.y	SBGE.y	sRNA24_exp.y	tissue	sex	total_gene_expression	total_sRNA24_exp	Y_over_X_gene_expression	Y_over_X_sRNA24
_scaffold_1_003380	_scaffold_1_003380.1	_chr12_004511	_chr12_004511.1	51086731	scaffold_12-1	188435777	167614322	inverted	stratum 2	strata3	strata2	chr12	51086731	51092846	-	1653.5	unbiased	0.0325178246621915	scaffold_12-1	188435777	188451299	-	0	male-biased	0	leaves	Female	1653.5	0.0325178246621915		
_scaffold_1_003380	_scaffold_1_003380.1	_chr12_004511	_chr12_004511.1	51086731	scaffold_12-1	188435777	167614322	inverted	stratum 2	strata3	strata2	chr12	51086731	51092846	-	986.72375	unbiased	0.054008141990105	scaffold_12-1	188435777	188451299	-	575.526	male-biased	0.0594864069251325	leaves	Male	1562.24975	0.113494548915238	0.583269633471374	1.10143405666559
_scaffold_1_003382	_scaffold_1_003382.1	_chr12_000525	_chr12_000525.1	18472324	scaffold_12-1	188066833	18472324	non_inv	stratum 2	strata2	strata2	chr12	18472324	18477465	+	98.237775	male-biased	0.0550949285093631	scaffold_12-1	188066833	188075999	-	0	unbiased	0	flowers	Female	98.237775	0.0550949285093631		
_scaffold_1_003382	_scaffold_1_003382.1	_chr12_000525	_chr12_000525.1	18472324	scaffold_12-1	188066833	18472324	non_inv	stratum 2	strata2	strata2	chr12	18472324	18477465	+	463.177025	male-biased	0.0430273992806522	scaffold_12-1	188066833	188075999	-	4.75	unbiased	0.0409709098449322	flowers	Male	467.927025	0.0839983091255844	0.0102552582352287	0.952205118828906
_scaffold_1_003382	_scaffold_1_003382.1	_chr12_000525	_chr12_000525.1	18472324	scaffold_12-1	188066833	18472324	non_inv	stratum 2	strata2	strata2	chr12	18472324	18477465	+	16.1045675	unbiased	0.0955285910821873	scaffold_12-1	188066833	188075999	-	0	unbiased	0	leaves	Female	16.1045675	0.0955285910821873		
_scaffold_1_003382	_scaffold_1_003382.1	_chr12_000525	_chr12_000525.1	18472324	scaffold_12-1	188066833	18472324	non_inv	stratum 2	strata2	strata2	chr12	18472324	18477465	+	2.6504975	unbiased	0.0874036589707795	scaffold_12-1	188066833	188075999	-	0	unbiased	0.0520889794949411	leaves	Male	2.6504975	0.139492638465721	0	0.595958797472716
_scaffold_1_003413	_scaffold_1_003413.1	_chr12_001718	_chr12_001718.1	314106962	scaffold_12-1	182511073	314106962	non_inv	stratum 3	strata3	strata3	chr12	314106962	314111137	+	1.5	unbiased	0.0270576582989408	scaffold_12-1	182511073	182515321	-	0	unbiased	0	flowers	Female	1.5	0.0270576582989408		
_scaffold_1_003413	_scaffold_1_003413.1	_chr12_001718	_chr12_001718.1	314106962	scaffold_12-1	182511073	314106962	non_inv	stratum 3	strata3	strata3	chr12	314106962	314111137	+	1.25	unbiased	0.0185845758446436	scaffold_12-1	182511073	182515321	-	0.5	unbiased	0.0175723169331398	flowers	Male	1.75	0.0361568927777834	0.4	0.94553231023588
_scaffold_1_003413	_scaffold_1_003413.1	_chr12_001718	_chr12_001718.1	314106962	scaffold_12-1	182511073	314106962	non_inv	stratum 3	strata3	strata3	chr12	314106962	314111137	+	4.75	unbiased	0.0777251490430254	scaffold_12-1	182511073	182515321	-	0	unbiased	0	leaves	Female	4.75	0.0777251490430254		
_scaffold_1_003413	_scaffold_1_003413.1	_chr12_001718	_chr12_001718.1	314106962	scaffold_12-1	182511073	314106962	non_inv	stratum 3	strata3	strata3	chr12	314106962	314111137	+	9.25	unbiased	0.10567782913937	scaffold_12-1	182511073	182515321	-	10	unbiased	0	leaves	Male	19.25	0.10567782913937	1.08108108108108	0
_scaffold_1_003425	_scaffold_1_003425.1	_chr12_000004	_chr12_000004.1	74587	scaffold_12-1	179412955	74587	non_inv	stratum 1	strata1	strata1	chr12	74587	78433	+	7962.75	female-biased	0.014226479982021	scaffold_12-1	179412955	179416864	-	0	male-biased	0	flowers	Female	7962.75	0.014226479982021		
_scaffold_1_003425	_scaffold_1_003425.1	_chr12_000004	_chr12_000004.1	74587	scaffold_12-1	179412955	74587	non_inv	stratum 1	strata1	strata1	chr12	74587	78433	+	1602.865	female-biased	0.0441105908426332	scaffold_12-1	179412955	179416864	-	604.8855	male-biased	0.0461123313268332	flowers	Male	2207.7505	0.0902229221694664	0.377377695563881	1.04538004243338
_scaffold_1_003425	_scaffold_1_003425.1	_chr12_000004	_chr12_000004.1	74587	scaffold_12-1	179412955	74587	non_inv	stratum 1	strata1	strata1	chr12	74587	78433	+	1740	unbiased	0.0269951370150327	scaffold_12-1	179412955	179416864	-	0	male-biased	0	leaves	Female	1740	0.0269951370150327		
_scaffold_1_003425	_scaffold_1_003425.1	_chr12_000004	_chr12_000004.1	74587	scaffold_12-1	179412955	74587	non_inv	stratum 1	strata1	strata1	chr12	74587	78433	+	658.25	unbiased	0.0187651869003233	scaffold_12-1	179412955	179416864	-	347.75	male-biased	0.0324401867235649	leaves	Male	1006	0.0512053736238882	0.528294720850741	1.72874306533051
_scaffold_1_003463	_scaffold_1_003463.1	_chr12_000572	_chr12_000572.1	21967219	scaffold_12-1	171267038	21967219	""	stratum 2	strata2	strata2	chr12	21967219	21968616	+	2.5	unbiased	0.016981804182514	scaffold_12-1	171267038	171268643	-	0	unbiased	0	flowers	Female	2.5	0.016981804182514		
_scaffold_1_003463	_scaffold_1_003463.1	_chr12_000572	_chr12_000572.1	21967219	scaffold_12-1	171267038	21967219	""	stratum 2	strata2	strata2	chr12	21967219	21968616	+	1.269715	unbiased	0.0498902561562225	scaffold_12-1	171267038	171268643	-	1.980285	unbiased	0.0140711226201817	flowers	Male	3.25	0.0639613787764042	1.55962952316071	0.282041498767224
_scaffold_1_003463	_scaffold_1_003463.1	_chr12_000572	_chr12_000572.1	21967219	scaffold_12-1	171267038	21967219	""	stratum 2	strata2	strata2	chr12	21967219	21968616	+	0.75	unbiased	0.0286038828964221	scaffold_12-1	171267038	171268643	-	0	unbiased	0	leaves	Female	0.75	0.0286038828964221		
_scaffold_1_003463	_scaffold_1_003463.1	_chr12_000572	_chr12_000572.1	21967219	scaffold_12-1	171267038	21967219	""	stratum 2	strata2	strata2	chr12	21967219	21968616	+	1.5	unbiased	0.0162581275599032	scaffold_12-1	171267038	171268643	-	0	unbiased	0.0162581275599032	leaves	Male	1.5	0.0325162551198064	0	1
_scaffold_1_003469	_scaffold_1_003469.1	_chr12_004609	_chr12_004609.1	20868953	scaffold_12-1	170590919	20868953	non_inv	stratum 2	strata2	strata2	chr12	20868953	20871633	-	949.75	female-biased	0.0387897869014161	scaffold_12-1	170590919	170593652	-	0	male-biased	0	flowers	Female	949.75	0.0387897869014161		
_scaffold_1_003469	_scaffold_1_003469.1	_chr12_004609	_chr12_004609.1	20868953	scaffold_12-1	170590919	20868953	non_inv	stratum 2	strata2	strata2	chr12	20868953	20871633	-	131	female-biased	0.0373559191077109	scaffold_12-1	170590919	170593652	-	36.25	male-biased	0.0378017539798985	flowers	Male	167.25	0.0751576730876094	0.276717557251908	1.0119347852452
_scaffold_1_003469	_scaffold_1_003469.1	_chr12_004609	_chr12_004609.1	20868953	scaffold_12-1	170590919	20868953	non_inv	stratum 2	strata2	strata2	chr12	20868953	20871633	-	27.75	unbiased	0.0459666287979983	scaffold_12-1	170590919	170593652	-	0	male-biased	0	leaves	Female	27.75	0.0459666287979983		
_scaffold_1_003469	_scaffold_1_003469.1	_chr12_004609	_chr12_004609.1	20868953	scaffold_12-1	170590919	20868953	non_inv	stratum 2	strata2	strata2	chr12	20868953	20871633	-	10.25	unbiased	0.0481904875142663	scaffold_12-1	170590919	170593652	-	7.75	male-biased	0.0328786258306453	leaves	Male	18	0.0810691133449116	0.75609756097561	0.682263814428354
_scaffold_1_003502	_scaffold_1_003502.1	_chr12_000586	_chr12_000586.1	23621437	scaffold_12-1	165363157	23621437	non_inv	stratum 2	strata2	strata2	chr12	23621437	23628523	+	197	female-biased	0.0195536589529357	scaffold_12-1	165363157	165366570	-	0	unbiased	0	flowers	Female	197	0.0195536589529357		
_scaffold_1_003502	_scaffold_1_003502.1	_chr12_000586	_chr12_000586.1	23621437	scaffold_12-1	165363157	23621437	non_inv	stratum 2	strata2	strata2	chr12	23621437	23628523	+	48	female-biased	0.0191893701852058	scaffold_12-1	165363157	165366570	-	0.25	unbiased	0.130218630988412	flowers	Male	48.25	0.149408001173618	0.00520833333333333	6.7859773265933
_scaffold_1_003502	_scaffold_1_003502.1	_chr12_000586	_chr12_000586.1	23621437	scaffold_12-1	165363157	23621437	non_inv	stratum 2	strata2	strata2	chr12	23621437	23628523	+	130.25	unbiased	0.0185201368440408	scaffold_12-1	165363157	165366570	-	0	unbiased	0	leaves	Female	130.25	0.0185201368440408		
_scaffold_1_003502	_scaffold_1_003502.1	_chr12_000586	_chr12_000586.1	23621437	scaffold_12-1	165363157	23621437	non_inv	stratum 2	strata2	strata2	chr12	23621437	23628523	+	117.75	unbiased	0.0187651869003233	scaffold_12-1	165363157	165366570	-	0	unbiased	0.0930758011856877	leaves	Male	117.75	0.111840988086011	0	4.96002526807149
_scaffold_1_003509	_scaffold_1_003509.1	_chr12_004362	_chr12_004362.1	101021440	scaffold_12-1	162871715	138869753	inverted	stratum 2	strata3	strata2	chr12	101021440	101023038	-	3	male-biased	0.0341639602926628	scaffold_12-1	162871715	162873289	-	0	male-biased	0	flowers	Female	3	0.0341639602926628		
_scaffold_1_003509	_scaffold_1_003509.1	_chr12_004362	_chr12_004362.1	101021440	scaffold_12-1	162871715	138869753	inverted	stratum 2	strata3	strata2	chr12	101021440	101023038	-	483.336	male-biased	0.0263723784720947	scaffold_12-1	162871715	162873289	-	1270.165	male-biased	0.0369520348716508	flowers	Male	1753.501	0.0633244133437455	2.62791308737607	1.4011642867461
_scaffold_1_003509	_scaffold_1_003509.1	_chr12_004362	_chr12_004362.1	101021440	scaffold_12-1	162871715	138869753	inverted	stratum 2	strata3	strata2	chr12	101021440	101023038	-	1.25	unbiased	0.0826533147319547	scaffold_12-1	162871715	162873289	-	0	unbiased	0	leaves	Female	1.25	0.0826533147319547		
_scaffold_1_003509	_scaffold_1_003509.1	_chr12_004362	_chr12_004362.1	101021440	scaffold_12-1	162871715	138869753	inverted	stratum 2	strata3	strata2	chr12	101021440	101023038	-	0.25	unbiased	0.0711099732117527	scaffold_12-1	162871715	162873289	-	0	unbiased	0	leaves	Male	0.25	0.0711099732117527	0	0
_scaffold_1_003530	_scaffold_1_003530.1	_chr12_004500	_chr12_004500.1	56402582	scaffold_12-1	157431842	161571974	inverted	stratum 2	strata3	strata2	chr12	56402582	56410576	-	1924	female-biased	0.0752343321570677	scaffold_12-1	157431842	157437512	-	0	male-biased	0	flowers	Female	1924	0.0752343321570677		
_scaffold_1_003530	_scaffold_1_003530.1	_chr12_004500	_chr12_004500.1	56402582	scaffold_12-1	157431842	161571974	inverted	stratum 2	strata3	strata2	chr12	56402582	56410576	-	446.1035	female-biased	0.124737123903267	scaffold_12-1	157431842	157437512	-	387.8965	male-biased	0.0233620442716026	flowers	Male	834	0.14809916817487	0.869521310637554	0.187290227163805
_scaffold_1_003530	_scaffold_1_003530.1	_chr12_004500	_chr12_004500.1	56402582	scaffold_12-1	157431842	161571974	inverted	stratum 2	strata3	strata2	chr12	56402582	56410576	-	85	unbiased	0.238831853325371	scaffold_12-1	157431842	157437512	-	0	male-biased	0	leaves	Female	85	0.238831853325371		
_scaffold_1_003530	_scaffold_1_003530.1	_chr12_004500	_chr12_004500.1	56402582	scaffold_12-1	157431842	161571974	inverted	stratum 2	strata3	strata2	chr12	56402582	56410576	-	47.053	unbiased	0.260680497476033	scaffold_12-1	157431842	157437512	-	25.947	male-biased	0.0566785236989356	leaves	Male	73	0.317359021174969	0.55144199094638	0.21742525523662
_scaffold_1_003537	_scaffold_1_003537.1	_chr12_000272	_chr12_000272.1	7459149	scaffold_12-1	156548456	7459149	non_inv	stratum 2	strata2	strata2	chr12	7459149	7460116	+	420.25	unbiased	0.196389439036602	scaffold_12-1	156548456	156549593	-	0	male-biased	0	flowers	Female	420.25	0.196389439036602		
_scaffold_1_003537	_scaffold_1_003537.1	_chr12_000272	_chr12_000272.1	7459149	scaffold_12-1	156548456	7459149	non_inv	stratum 2	strata2	strata2	chr12	7459149	7460116	+	133.70135	unbiased	0.0905890068780948	scaffold_12-1	156548456	156549593	-	272.29875	male-biased	0.149252912254324	flowers	Male	406.0001	0.239841919132419	2.03661930115141	1.64758305006228
_scaffold_1_003537	_scaffold_1_003537.1	_chr12_000272	_chr12_000272.1	7459149	scaffold_12-1	156548456	7459149	non_inv	stratum 2	strata2	strata2	chr12	7459149	7460116	+	162.5	unbiased	0.185614435766327	scaffold_12-1	156548456	156549593	-	0	male-biased	0	leaves	Female	162.5	0.185614435766327		
_scaffold_1_003537	_scaffold_1_003537.1	_chr12_000272	_chr12_000272.1	7459149	scaffold_12-1	156548456	7459149	non_inv	stratum 2	strata2	strata2	chr12	7459149	7460116	+	70.261625	unbiased	0.0293113395010244	scaffold_12-1	156548456	156549593	-	80.9883	male-biased	0.219022679740514	leaves	Male	151.249925	0.248334019241538	1.15266761905948	7.47228490642195
_scaffold_1_003538	_scaffold_1_003538.1	_chr12_000275	_chr12_000275.1	7497141	scaffold_12-1	156432232	7497141	non_inv	stratum 2	strata2	strata2	chr12	7497141	7505790	+	2225.69	female-biased	0.0178555028317671	scaffold_12-1	156432232	156440772	-	0	male-biased	0	flowers	Female	2225.69	0.0178555028317671		
_scaffold_1_003538	_scaffold_1_003538.1	_chr12_000275	_chr12_000275.1	7497141	scaffold_12-1	156432232	7497141	non_inv	stratum 2	strata2	strata2	chr12	7497141	7505790	+	554.1415	female-biased	0.033099154302424	scaffold_12-1	156432232	156440772	-	345.1085	male-biased	0.0479103366838573	flowers	Male	899.25	0.0810094909862813	0.622780463112761	1.44747917865529
_scaffold_1_003538	_scaffold_1_003538.1	_chr12_000275	_chr12_000275.1	7497141	scaffold_12-1	156432232	7497141	non_inv	stratum 2	strata2	strata2	chr12	7497141	7505790	+	714.25	unbiased	0.0563159555311891	scaffold_12-1	156432232	156440772	-	0	male-biased	0	leaves	Female	714.25	0.0563159555311891		
_scaffold_1_003538	_scaffold_1_003538.1	_chr12_000275	_chr12_000275.1	7497141	scaffold_12-1	156432232	7497141	non_inv	stratum 2	strata2	strata2	chr12	7497141	7505790	+	287.8025	unbiased	0.0505593443464225	scaffold_12-1	156432232	156440772	-	190.6975	male-biased	0.194989207651356	leaves	Male	478.5	0.245548551997779	0.662598483334926	3.85664035346916
_scaffold_1_003544	_scaffold_1_003544.1	_chr12_000277	_chr12_000277.1	7564042	scaffold_12-1	155836749	7564042	non_inv	stratum 2	strata2	strata2	chr12	7564042	7564970	+	1937.5	female-biased	0.460082305971018	scaffold_12-1	155836749	155837559	-	0	male-biased	0	flowers	Female	1937.5	0.460082305971018		
_scaffold_1_003544	_scaffold_1_003544.1	_chr12_000277	_chr12_000277.1	7564042	scaffold_12-1	155836749	7564042	non_inv	stratum 2	strata2	strata2	chr12	7564042	7564970	+	203.020375	female-biased	0.210697335587907	scaffold_12-1	155836749	155837559	-	53.229725	male-biased	0.119197039614585	flowers	Male	256.2501	0.329894375202492	0.262189078312953	0.565726373719869
_scaffold_1_003544	_scaffold_1_003544.1	_chr12_000277	_chr12_000277.1	7564042	scaffold_12-1	155836749	7564042	non_inv	stratum 2	strata2	strata2	chr12	7564042	7564970	+	717.25	unbiased	0.388417665545945	scaffold_12-1	155836749	155837559	-	0	male-biased	0	leaves	Female	717.25	0.388417665545945		
_scaffold_1_003544	_scaffold_1_003544.1	_chr12_000277	_chr12_000277.1	7564042	scaffold_12-1	155836749	7564042	non_inv	stratum 2	strata2	strata2	chr12	7564042	7564970	+	224.5	unbiased	0.37624432073151	scaffold_12-1	155836749	155837559	-	114.75	male-biased	0.197636828538154	leaves	Male	339.25	0.573881149269664	0.511135857461025	0.525288536326343
_scaffold_1_003553	_scaffold_1_003553.1	_chr12_000279	_chr12_000279.1	7653315	scaffold_12-1	155328512	7653315	non_inv	stratum 2	strata2	strata2	chr12	7653315	7654669	+	2.25	unbiased	0.467804665986108	scaffold_12-1	155328512	155329721	-	0	unbiased	0	flowers	Female	2.25	0.467804665986108		
_scaffold_1_003553	_scaffold_1_003553.1	_chr12_000279	_chr12_000279.1	7653315	scaffold_12-1	155328512	7653315	non_inv	stratum 2	strata2	strata2	chr12	7653315	7654669	+	1.75	unbiased	0.172225667141215	scaffold_12-1	155328512	155329721	-	0.5	unbiased	0.101161055358776	flowers	Male	2.25	0.273386722499991	0.285714285714286	0.587375023932001
_scaffold_1_003553	_scaffold_1_003553.1	_chr12_000279	_chr12_000279.1	7653315	scaffold_12-1	155328512	7653315	non_inv	stratum 2	strata2	strata2	chr12	7653315	7654669	+	0	unbiased	1.01825832890022	scaffold_12-1	155328512	155329721	-	0	unbiased	0	leaves	Female	0	1.01825832890022		
_scaffold_1_003553	_scaffold_1_003553.1	_chr12_000279	_chr12_000279.1	7653315	scaffold_12-1	155328512	7653315	non_inv	stratum 2	strata2	strata2	chr12	7653315	7654669	+	1.5	unbiased	0.26881465955442	scaffold_12-1	155328512	155329721	-	3.75	unbiased	0.191945390853937	leaves	Male	5.25	0.460760050408357	2.5	0.714043613440207
_scaffold_1_003555	_scaffold_1_003555.1	_chr12_000280	_chr12_000280.1	7657982	scaffold_12-1	155283901	7657982	non_inv	stratum 2	strata2	strata2	chr12	7657982	7663863	+	1449	unbiased	0.118661729495933	scaffold_12-1	155283901	155291716	-	0	male-biased	0	flowers	Female	1449	0.118661729495933		
_scaffold_1_003555	_scaffold_1_003555.1	_chr12_000280	_chr12_000280.1	7657982	scaffold_12-1	155283901	7657982	non_inv	stratum 2	strata2	strata2	chr12	7657982	7663863	+	529.1485	unbiased	0.146550695558208	scaffold_12-1	155283901	155291716	-	598.3505	male-biased	0.0953206044064205	flowers	Male	1127.499	0.241871299964628	1.1307799228383	0.650427512768511
_scaffold_1_003555	_scaffold_1_003555.1	_chr12_000280	_chr12_000280.1	7657982	scaffold_12-1	155283901	7657982	non_inv	stratum 2	strata2	strata2	chr12	7657982	7663863	+	619	unbiased	0.205412733472356	scaffold_12-1	155283901	155291716	-	0	male-biased	0	leaves	Female	619	0.205412733472356		
_scaffold_1_003555	_scaffold_1_003555.1	_chr12_000280	_chr12_000280.1	7657982	scaffold_12-1	155283901	7657982	non_inv	stratum 2	strata2	strata2	chr12	7657982	7663863	+	321.54075	unbiased	0.054641526831478	scaffold_12-1	155283901	155291716	-	341.20925	male-biased	0.205748341146349	leaves	Male	662.75	0.260389867977827	1.06116954071918	3.76542079032501
_scaffold_1_003557	_scaffold_1_003557.1	_chr12_000281	_chr12_000281.1	7666924	scaffold_12-1	155253060	7666924	non_inv	stratum 2	strata2	strata2	chr12	7666924	7670022	+	3316.25	female-biased	0.0671839951016265	scaffold_12-1	155253060	155256401	-	0	male-biased	0	flowers	Female	3316.25	0.0671839951016265		
_scaffold_1_003557	_scaffold_1_003557.1	_chr12_000281	_chr12_000281.1	7666924	scaffold_12-1	155253060	7666924	non_inv	stratum 2	strata2	strata2	chr12	7666924	7670022	+	471.58375	female-biased	0.0737002449944916	scaffold_12-1	155253060	155256401	-	63.916225	male-biased	0.101235315600382	flowers	Male	535.499975	0.174935560594874	0.135535257523187	1.37360894265614
_scaffold_1_003557	_scaffold_1_003557.1	_chr12_000281	_chr12_000281.1	7666924	scaffold_12-1	155253060	7666924	non_inv	stratum 2	strata2	strata2	chr12	7666924	7670022	+	400.5	unbiased	0.14946945823977	scaffold_12-1	155253060	155256401	-	0	male-biased	0	leaves	Female	400.5	0.14946945823977		
_scaffold_1_003557	_scaffold_1_003557.1	_chr12_000281	_chr12_000281.1	7666924	scaffold_12-1	155253060	7666924	non_inv	stratum 2	strata2	strata2	chr12	7666924	7670022	+	125.4938	unbiased	0.099357687580726	scaffold_12-1	155253060	155256401	-	46.006375	male-biased	0.208277269536353	leaves	Male	171.500175	0.307634957117079	0.36660277240788	2.0962370865076
_scaffold_1_003562	_scaffold_1_003562.1	_chr12_000282	_chr12_000282.1	7717657	scaffold_12-1	155118041	7717657	non_inv	stratum 2	strata2	strata2	chr12	7717657	7720993	+	4733.5	female-biased	0.0479988017708647	scaffold_12-1	155118041	155123988	-	0	male-biased	0	flowers	Female	4733.5	0.0479988017708647		
